Walmart Item ID,Product Name,Category
44699076,"Green Mountain Coffee Hazelnut Flavored K-Cup Pods, Light Roast, 24 Count for Keurig Brewers",Coffee Pods
55511334,"Cinnabon Classic Cinnamon Roll Flavored K-Cup Coffee Pods, Light Roast, 24 Count for Keurig Brewers",Coffee Pods
2069495892,Folgers 9.6 Ounce French Vanilla Roast & Ground Coffee,Coffee
10415402,"Great Value Sugar-Free Orange Early Rise Drink Mix, 0.14 oz, 10 Ct",Drink Mix
17747578,"Folgers Classic Roast Instant Coffee, Single Serve Packets",Instant Coffee
467172658,"Great Value Medium Roast Cinnamon Vanilla Ground Coffee Pods, 12 Count",Coffee Pods
403796430,"Folgers Half Caff Ground Coffee, Medium Roast, 22.6-Ounce",Ground Coffee
134207077,"Folgers Classic Roast K-Cup Pods, Medium Roast Coffee, 60 Count",Coffee Pods
290550718,"Folgers Classic Decaf Ground Coffee, Medium Roast, 25.9-Ounce",Ground Coffee
169115042,"McCafe, Classic French Toast Light Roast K-Cup Coffee Pods, 24 Count",Coffee Pods
10318575,"Folgers Coffee Singles Classic Roast Coffee Bags, 38 Count",Coffee Bags
605833432,"Starbucks Arabica Beans Pike Place Roast, Medium Roast, Whole Bean Coffee, 28 oz",Whole Bean Coffee
380173884,"Folgers Breakfast Blend Ground Coffee, Smooth & Mild Coffee, 22.6 Ounce Canister",Ground Coffee
181682314,"McCafe Premium Roast Medium Coffee K-Cup Pods, Caffeinated, 24 ct - 8.3 oz Box",Coffee Pods
21268048,"Maxwell House Original Roast Ground Coffee, 30.6 oz. Canister",Ground Coffee
52694732,"SToK Black, Unsweetened, Medium Roast Arabica-Based Blend Cold Brew Coffee, 48 fl oz Bottle",Cold Brew Coffee
49466610,"Green Mountain Coffee Roasters, Breakfast Blend Light Roast K-Cup Coffee Pods, 48 Count",Coffee Pods
827631600,"Folgers Classic Roast, Medium Roast Coffee, Keurig K-Cup Pods, 48 Count Box",Coffee Pods
17747581,"Folgers Classic Decaf Instant Coffee Crystals Packets, 6 Count",Instant Coffee
37911609,"International Delight Caramel Macchiato Iced Coffee, 64 Oz.",Iced Coffee
279793489,"Death Wish Coffee, Medium Roast Single-Serve Coffee Pods, 18 Count",Coffee Pods
299711834,"The Original Donut Shop, White Chocolate K-Cup Coffee Pods, 24 Count",Coffee Pods
19856851,"International Delight Mocha Iced Coffee, 64 Oz.",Iced Coffee
128644879,"Folgers Classic Roast, Medium Roast Coffee, Keurig K-Cup, 12 Count Box",Coffee
490246687,"Folgers Buttery Caramel Artificially Flavored Coffee, Keurig K-Cup Pods, 24 Count Box",Coffee Pods
908971922,"Great Value Classic Roast Ground Coffee Pods, 0.31 oz, 48 Count",Coffee Pods
10318503,"Folgers Classic Decaf Instant Coffee Crystals, 8 Ounce Easy-Open Flip-Top Jar",Instant Coffee
120705196,"Death Wish Coffee, Organic and Fair Trade Dark Roast Ground Coffee, 16 oz",Ground Coffee
278247961,"Folgers Colombian Decaffeinated Coffee, Medium Roast, Keurig K-Cup Brewers, 24 Count Box",Decaffeinated Coffee
19856850,"International Delight Vanilla Iced Coffee, 64 Oz.",Iced Coffee
851867869,"Death Wish Coffee, Dark Roast Single-Serve Coffee Pods, 18 Count",Coffee Pods
691036070,"1850 Expedition Pioneer Blend, Medium Roast Coffee, Keurig K-Cup Pods, 24 Count Box",Coffee Pods
894305524,"1850 Black Gold, Dark Roast Coffee, K-Cup Pods for Keurig Brewers, 24-Count",Coffee Pods
42286894,"McCafe Light Roast Breakfast Blend Ground Coffee, Caffeinated, 12 oz Bag",Ground Coffee
306887488,"Folgers French Vanilla Artificially Flavored Coffee, Mild Roast, Keurig K-Cup Pods, 24 Count Box",Coffee Pods
918868893,"Folgers Colombian Coffee, Medium Roast, Keurig K-Cup Brewers, 24 Count Box",Coffee
599722966,"Folgers Breakfast Blend, Mild Roast Coffee, Keurig K-Cup Pods, 24 Count Box",Coffee Pods
576729386,"Green Mountain Coffee Roasters Nantucket Blend Keurig Single-Serve K-Cup Pods, Medium Roast Coffee, 48 Count",Coffee Pods
42286893,"McCafe Premium Roast, Medium Roast, Ground Coffee, 12 oz",Ground Coffee
878535532,"Folgers Black Silk, Dark Roast Coffee, Keurig K-Cup Pods, 48 Count Box",Coffee Pods
52694733,"SToK Black, Sweetened, Dark Roast Not Too Sweet Arabica-Based Blend Cold Brew Coffee, 48 fl oz Bottle",Cold Brew Coffee
55511369,"Green Mountain Coffee Roasters, Decaf Breakfast Blend Light Roast K-Cup Coffee Pods, 24 Count",Coffee Pods
44701079,"Green Mountain Coffee Roasters Half Caff Coffee, Keurig Single-Serve K-Cup pods, Medium Roast, 24 Count",Coffee Pods
248889354,"Folgers 1/2 Caff Coffee, Medium Roast Coffee, Keurig K-Cup Pods, 24 Count Box",Coffee Pods
10318501,"Folgers Classic Roast Instant Coffee Crystals, 8-Ounce Jar",Instant Coffee
55511382,"Krispy Kreme Classic Coffee, Keurig Single Serve K-Cup Pods, Medium Roast, 24 Count",Coffee Pods
187179302,"Folgers Black Silk Coffee K-Cup Pods, Dark Roast Coffee, 24 Count",Coffee Pods
117919124,"Green Mountain Coffee Roasters, Caramel Vanilla Cream Flavored K-Cup Coffee Pods, 24 Count",Coffee Pods
393382834,"The Original Donut Shop Dark Coffee, Keurig Single-Serve K-Cup Pods, Dark Roast, 24 Count",Coffee Pods
215072870,"The Original Donut Shop Duos Nutty + Caramel Keurig Single-Serve K-Cup Pods, Medium Roast Coffee, 24 Count",Coffee Pods
175210681,"The Original Donut Shop Decaf, K-Cup Pods, Medium Roast, 24 Count For Keurig Brewers",Decaf Coffee
917724898,"McCafe Medium-Dark Colombian Coffee K-Cup Pods, Caffeinated, 24 ct - 8.3 oz Box",Coffee Pods
822700131,"Green Mountain Coffee Roasters, ICED Vanilla Caramel Flavored Iced K-Cup Coffee Pods, 12 Count",Iced Coffee Pods
50159021,"Green Mountain Coffee Roasters Dark Magic Keurig Single-Serve K-Cup pods, Dark Roast Coffee, 48 Count",Coffee Pods
916319179,"Green Mountain Coffee Roasters Cinnamon Sugar Cookie Keurig Single-Serve K-Cup Pods, Light Roast Coffee, 24 Count",Coffee Pods
564919827,"Peet's Coffee Big Bang Ground Coffee, Premium Medium Roast, 100% Arabica, 10.5 oz",Ground Coffee
44701093,"Green Mountain Coffee Southern Pecan Flavored K-Cup Pods, Light Roast, 24 Count for Keurig Brewers",Coffee Pods
961337886,"Peet's Coffee Major Dickason's Blend K-Cup Coffee Pods, Premium Dark Roast, 22 Count, Single Serve Capsules Compatible with Keurig",Coffee Pods
335207238,"Community Coffee Decaf Caf Special Medium Roast Keurig Coffee Pods, 24 Ct",Coffee Pods
118940370,"Dunkin' Original Blend, Medium Roast Coffee, 30-Ounce Canister",Coffee
298189438,"Peet's Coffee Decaf Major Dickason's Blend Ground Coffee, Premium Dark Roast, 100% Arabica, 10.5 oz",Ground Coffee
573458569,"Dunkin' Original Blend K-Cup Pods for Keurig K-Cup Brewers, Medium Roast Coffee, 44-Count (Packaging May Vary)",Coffee Pods
2268959309,"Green Mountain Coffee Roasters Dark Magic, Ready to Drink Coffee, Cold Brew Coffee, Dark Roast Coffee, 72 fl oz",Cold Brew Coffee
673902998,"Peet's Coffee K-Cup Pods, Decaf Dark Roast, House Blend, 22 ct",Coffee Pods
32984667,"Dunkin Caramel Me Crazy Ground Coffee, 11 Ounces",Ground Coffee
547597201,"Peet's Coffee Cafe Domingo Blend K-Cup Coffee Pods, Premium Medium Roast, 22 Count, Single Serve Capsules Compatible with Keurig",Coffee Pods
16004740,"Great Value Classic Decaf Medium Roast Ground Coffee, 11.3 oz",Decaf Coffee
36599496,"Dunkin Extra Extra Coffee Creamer, 32 Oz.",Coffee Creamer
3549647041,Dunkin' 18 Ounce French Vanilla Roast & Ground Coffee Bag,Coffee
467213590,"Peet's Coffee French Roast K-Cup Coffee Pods, Premium Dark Roast, 22 Count, Single Serve Capsules Compatible with Keurig",Coffee Pods
14860482,"Dunkin' Hazelnut Flavored Ground Coffee, 12-Ounce (Packaging May Vary)",Ground Coffee
10317242,"Dunkin Decaf Medium Roast Coffee, 12 Oz Bag",Decaf Coffee
10448644,"Dunkin Original Blend Coffee, Medium Roast Coffee, 12 Oz Bag",Coffee
130565763,"Dunkin' Mocha, Iced Bottled Coffee Drink, 13.7 fl oz",Iced Coffee
16777253,"Nescaf Decaf Clasico, Dark Roast Instant Coffee Jar, 7 oz",Instant Coffee
10317241,"Dunkin French Vanilla Artificially Flavored Coffee, Ground Coffee, 12 Oz Bag",Ground Coffee
10448718,"Starbucks Arabica Beans Decaf House Blend, Medium Roast, Ground Coffee, 12 oz",Ground Coffee
211404568,"Great Value Medium Dark Roast Decal Colombian Instant Coffee, 7 oz",Instant Coffee
2136691509,Dunkin' Coffee Cake Muffin Iced Coffee 11 fl oz,Coffee Muffin
158802665,"Dunkin' Original Blend Coffee, Medium Roast, Keurig K-Cup Pods, 10 Count Box",Coffee Pods
40515321,"Dunkin 100% Colombian Medium Roast Ground Coffee, 11 oz. Bag",Ground Coffee
222362473,"Starbucks, Decaf House Blend Medium Roast K-Cup Coffee Pods, 22 Count",Coffee Pods
945802443,"Dunkin Decaf Medium Roast Coffee, 22 K-Cup Pods for Keurig Coffee Makers",Decaf Coffee
449791284,"McCafe Premium Roast Decaf Coffee K-Cup Pods, Decaffeinated, 24 ct - 8.3 oz Box",Coffee Pods
791990394,"Dunkin' Hazelnut Flavored K-Cup Pods, 8.14-Ounce, 22-Count (Packaging May Vary)",K-Cup Pods
690920378,"Dunkin French Vanilla Artificially Flavored Coffee, K-Cup Pods, 22 Count Box",Coffee Pods
55205040,"Dunkin' French Vanilla, Iced Bottled Coffee Drink, 13.7 fl oz",Iced Coffee
51762539,Kylito's Salsa Original Salsa 16 oz. Jar,Salsa
2218009218,"Great Value Donut Shop Decaf Ground Coffee Pods, 12 Count",Decaf Coffee Pods
2604101466,"Dunkin Cold Brew Coffee Concentrate, 31 Oz.",Cold Brew Coffee
10320749,"Mrs. Renfro's Habanero Salsa, 16 oz",Salsa
2837776091,"NESCAFE CLASICO Decaf, Dark Roast Instant Coffee, 3.5 oz. Jar",Instant Coffee
2886457254,Dunkin' Brownie Batter Donut Iced Coffee 11 fl oz,Iced Coffee
10292961,"HERDEZ Salsa Verde, 16 oz",Salsa Verde
637144046,"Dunkin' Original Blend K-Cup Pods, 22-Count (Packaging May Vary)",K-Cup Pods
824446989,"Jack Link’s Beef Jerky, 100% Beef, Original, 10g of Protein Per Serving, 10 oz bag",Beef Jerky
2678699981,GTVL DONUT SHOP DECAF 48CT KCUPS,Decaf Coffee
3148083120,Dunkin' 18 Ounce Original Roast & Ground Coffee Bag,Coffee
475544863,"Jack Link’s Beef Jerky, Teriyaki, Made with 100% Beef, 11g of Protein per Serving, 10 oz Bag",Beef Jerky
209925896,"Jack Link's Teriyaki Tender Bites, 10 oz. Bag",Teriyaki Jerky
10321305,Patak's Butter Chicken Simmer Sauce - 15 oz,Simmer Sauce
50676690,"Nescaf Decaf Taster's Choice, Light Medium Roast Instant Coffee Jar, 7 oz",Instant Coffee
1017542469,Dunkin' 18 Ounce Hazelnut Roast & Ground Coffee Bag,Coffee
1562862691,Dunkin' 18 Ounce Original Whole Bean Coffee Bag,Coffee
976198928,"Jack Link’s Beef Jerky, Teriyaki, 100% Beef, 11g of Protein per Serving, 10 oz Bag",Beef Jerky
10420362,Patak's Tikka Masala Simmer Sauce - 15 oz,Simmer Sauce
10420370,Patak's Korma Simmer Sauce - 15 oz,Simmer Sauce
1658828244,"Dunkin Holiday Blend Ground Coffee, 11 oz. bag",Ground Coffee
1203436380,"Dunkin Holiday Blend Coffee, Keurig K-Cup Pods, 22ct.",Coffee Pods
129692794,Great Value Uncooked Original Breakfast Pork Sausage Links 12 oz Package,Breakfast Sausage
40711369,"Great Value, Mild Ground Italian Sausage, Pork, 1lb (Fresh)",Ground Italian Sausage
10294599,"Seattle's Best Coffee Arabica Beans Portside Blend, Medium Roast, Ground Coffee, 12 oz",Ground Coffee
46575468,"Great Value Original Premium Sausage Roll, 16 oz",Sausage Roll
628501922,"Brainiac Omega-3 Applesauce Variety Pack, No Sugar Added, 3.2oz, 20 Ct",Applesauce Variety Pack
14272787,"Seattle's Best Coffee Arabica Beans Post Alley Blend, Dark Roast, Ground Coffee, 12 oz",Ground Coffee
149922726,Great Value Uncooked Original Breakfast Pork Sausage Patties 12 oz Package,Breakfast Sausage Patties
2235838826,Welch's Berries n' Cherries Fruit Snacks 0.8oz Pouches - 40ct Box,Fruit Snacks
114435065,Great Value Uncooked Maple Syrup Breakfast Pork Sausage Patties 12 oz Package,Pork Sausage Patties
10900064,"Rold Gold Pretzel Sticks, 16 Oz.",Pretzel Sticks
772030056,LUNA Bar - LemonZest - Gluten-Free - 7-9g Protein - Whole Nutrition Snack Bars - 1.69 oz. (12 Pack),Protein Bar
669703229,"Munk Pack Keto Peanut and Seed Bar, Sea Salt Dark Chocolate, 4 Ct Box",Keto Bar
1360790470,"Rancho Meladuco Date Farm - ""Grinders"" - the Imperfect Medjool Dates, Whole Unpitted, 9 oz. Cup",Medjool Dates
249587473,"Munk Pack Keto Nut and Seed Bar, Peanut Butter Dark Chocolate, Shelf-Stable Box, 4 Ct",Nut and Seed Bar
15543964,"Utz Cheese Balls, 23 oz Barrel",Cheese Balls
760705894,"Cheetos Cheese Puff Chips, 13.5oz Party Bag",Cheese Puffs
36915845,"Cheetos Puff Cheese Flavored Snack Chips, 8 oz",Cheese Snacks
758611674,"Little Bellies Organic Strawberry Pick-Me Sticks Puff Snack, 0.56 oz",Puff Snack
518020714,"Great Value Cheese Puffs, 13.5 oz",Cheese Puffs
1541538715,"Chester's Cheese Puffcorn, 4.25 oz",Cheese Snacks
436686863,"Nutter Butter Double Nutty Peanut Butter Sandwich Cookies, Family Size, 15.27 oz",Peanut Butter Cookies
10320750,"Mrs. Renfro's Mango Habanero Salsa, 16 oz",Salsa
376288753,"Great Value Cheese Crunch, 8.5 oz",Cheese Snacks
714656337,"Blue Diamond Almonds, BOLD Korean BBQ Snack Nuts, 6 Ounce Resealable Can",Almonds
277923962,"Blue Diamond Almonds, BOLD Elote Mexican Street Corn Flavored Snack Nuts, 6 Ounce Resealable Can",Almonds
435214749,"Sensible Portions Gluten-Free Zesty Ranch Garden Veggie Straws, 14 oz",Veggie Straws
24237688,"Fisher Walnut Halves and Pieces, 16 Ounces",Walnuts
51002838,"Blue Diamond Almonds Bold Habanero BBQ, 14 oz",Almonds
39205511,"Great Value Mountain Trail Mix, 26 oz",Trail Mix
45733416,"Utz Pub Mix, 20 oz Barrel",Snack Mix
443076575,"Cheetos Crunchy Cheese Puff Chips, 15 oz Bag",Cheese Puffs
982463182,"Fresh-Cut Small Rainbow Poms Flower Bunch, Minimum of 7 Stems, Colors Vary",Flower Bunch
315393128,"Great Value Cashew Halves & Pieces, 27 oz",Cashews
686040659,"Cheetos Minis Cheddar Flavored Snack Chips Canister, 3.625 oz",Snack Chips
709787565,"Munchies Cheese Fix, Party Size, 13 oz Bag",Cheese Snacks
1114658514,"Chester's Puffcorn Butter, 3.25oz",Puffcorn
11964702,"Planters Redskin Spanish Peanuts, 12.5 oz Canister",Spanish Peanuts
591648472,"Fresh-Cut Large Rainbow Poms Flower Bunch, Colors Vary",Flower Bunch
10813358,"Chex Mix Snack Mix, Cheddar, Savory Snack Bag, Family Size, 15 oz",Snack Mix
1980026051,"Chester's Hot Puffcorn, 4.25 oz",Puffcorn
585341473,"Wonderful Pistachios No Shell, Roasted & Salted, 0.75 Oz, 9 Count",Pistachios
483617254,"Great Value Lightly Salted, Deluxe Mixed Nuts, 15.25 oz",Mixed Nuts
52241274,"Great Value Toasted Coconut Cashews, 8.25 oz",Toasted Coconut Cashews
602232330,"Sensible Portions Gluten-Free Cinnamon Apple Pie Snack Puffs, 3.75 oz",Snack Puffs
297853583,Blue Diamond Growers - 6oz Blueberry Almonds,Blueberry Almonds
1099622382,"Orchard Valley Harvest Gluten Free OMG Omega-3 Mix, 8 oz.",Snack Mix
10448936,"Morton Salt, Iodized, 26 Ounce",Salt
10448531,"Great Value Dry Roasted Peanuts, 16 oz",Dry Roasted Peanuts
10448316,"Great Value Iodized Salt, 26 oz",Iodized Salt
286776173,"Simply Cheetos White Cheddar Crunchy Cheese Flavored Snacks, 8.5 oz Bag",Cheese Snacks
16935720,"Great Value Honey Roasted Peanuts, 16 oz, Jar",Honey Roasted Peanuts
10318919,"Morton Salt, Plain, 26 Ounce",Salt
10450998,"Great Value Distilled White Vinegar, 128 fl oz",White Vinegar
765041057,"Cheetos Crunchy Flamin' Hot Cheese Puff Chips, 15oz Bag",Cheese Puff Chips
274387115,"Great Value Dry Roasted & Lightly Salted Almonds, 25 oz",Almonds
109915691,"Wonderful Pistachios No Shell Roasted & Salted, 12 Oz Resealable Pouch",Pistachios
10450997,"Great Value Distilled White Vinegar, 32 fl oz",White Vinegar
44981957,"McCormick Black Pepper - Pure Ground, 1.5 oz Pepper & Peppercorns",Black Pepper
249989000,"Cheetos Puffs Cheese Flavored Snack Chips, 3 oz Bag",Cheese Snack Chips
10450989,"Great Value Distilled White Vinegar, 64 fl oz",White Vinegar
524419751,"Cheetos Baked Cheese Flavored Snack Chips, Flamin' Hot Limon, 7.625 oz",Cheese Snack Chips
44662573,"Great Value Ground Black Pepper, 3 oz",Black Pepper
10448380,"Great Value Honey Roasted Peanuts, 34.5 oz",Honey Roasted Peanuts
54772212,"Nature's Eats Blanched Almond Flour, 32 oz",Almond Flour
364832617,"Freshness Guaranteed Dry Roasted and Unsalted Almonds, 10 oz",Almonds
10450992,"Great Value Red Wine Vinegar, 12.7 fl oz",Red Wine Vinegar
820711625,"Great Value Black Pepper & Iodized Salt, 5.25 oz",Seasoning
416529595,"Lucky Charms Gluten Free Kids Breakfast Cereal with Marshmallows, Value Bag, 32 oz",Breakfast Cereal
10448311,"Great Value Plain Salt, 26 oz",Salt
239527508,"Great Value Mountain Trail Mix, Family Size, 40 oz",Trail Mix
10320859,Pompeian Red Wine Vinegar - 16 fl oz,Red Wine Vinegar
626533898,"Nature Valley Protein Granola Bars, Peanut Butter Dark Chocolate, 15 ct",Granola Bars
579104121,"Cheetos Crunchy Cheese Flavored Snacks, 1 oz, 10 Count",Cheese Snacks
711963269,"Great Value Omega-3 Trail Mix, 22 oz",Trail Mix
862381059,"Cinnamon Toast Crunch Cinnadust Seasoning Blend, 5.5 oz",Seasoning Blend
670112056,"Holland House White Cooking Wine, 13 FL oz",Cooking Wine
500037307,"Nature's Eats Blanched Almond Flour, 4 Lb",Almond Flour
163709819,"McCormick Black Pepper - Pure Ground, 3 oz Pepper & Peppercorns",Black Pepper
10412114,Head Country Championship Seasoning The Original,Seasoning
524659395,"Great Value White Wine Vinegar, 12.7 fl oz",White Wine Vinegar
19399885,"Peanut Patch Original Canned Boiled Peanuts 27oz, Can",Boiled Peanuts
412778013,"Cheetos Bolitas, Chile & Cheese, 7 oz bag",Cheetos
10849554,"Morton Salt Sea Salt, Fine, 4.4 Ounce",Sea Salt
140926154,"Kinder's The Steak Blend Rub and Seasoning, 2.5 Ounce",Steak Seasoning
725939673,"Folgers Classic Roast K-Cup Pods, Medium Roast Coffee, 24 Count",Coffee Pods
13908344,"Maxwell House Original Roast Ground Coffee, 11.5 oz. Canister",Ground Coffee
2361508649,Folgers 9.6 Ounce Toasty Hazelnut Roast & Ground Coffee,Coffee
159770452,"Green Mountain Coffee Nantucket Blend K-Cup Pods, Medium Roast, 24 Count for Keurig Brewers",Coffee Pods
15103546,"Maxwell House International French Vanilla Cafe Beverage Mix, 8.4 oz. Canister",Beverage Mix
510319105,"Folgers Colombian Coffee, Medium Roast Ground Coffee, 9.6 Ounce Canister",Ground Coffee
117610012,"McCafe Colombian Ground Coffee, Caffeinated, 30 oz Can",Ground Coffee
871676029,"Maxwell House Original Roast Ground Coffee K-Cup Pods, Caffeinated, 24 ct - 8.3 oz Box",Coffee Pods
10318502,"Folgers Classic Roast Instant Coffee Crystals, 12 Ounce Easy-Open Flip-Top Jar",Instant Coffee
15103549,"Maxwell House International Cafe Vienna Cafe Style Beverage Mix, 9 oz. Canister",Beverage Mix
486636205,"Starbucks Pumpkin Spice Naturally Flavored Cold Brew Coffee Concentrate, 32 Fl Oz",Cold Brew Coffee Concentrate
15103552,"Maxwell House International Vanilla Caramel Latte Cafe Style Beverage Mix, 8.7 oz. Canister",Beverage Mix
44697692,"The Original Donut Shop, Coconut Mocha Medium Roast K-Cup Coffee Pods, 24 Count",Coffee Pods
757223207,"Folgers Decaf Coffee, Ground Coffee, Classic Medium Roast, 9.6 Ounce Canister",Decaf Coffee
259120404,"Folgers Black Silk Ground Coffee, Smooth Dark Roast Coffee, 9.6 Ounce Canister",Ground Coffee
720198422,"Starbucks, Maple Pecan Light Roast K-Cup Coffee Pods, 22 Count",Coffee Pods
15103547,"Maxwell House International Hazelnut Cafe Beverage Mix, 9 oz. Canister",Beverage Mix
22301179,"Folgers Classic Roast Instant Coffee, 3-Ounce",Instant Coffee
911710201,"Maxwell House Light Roast Breakfast Blend Coffee K-Cup Pods, 24 ct Box",Coffee Pods
720180421,"Pop & Bottle Vanilla Oat Milk Latte + Collagen, Organic, Shelf-Stable/ Ambient, 8 fl oz",Oat Milk Latte
447085211,"Folgers Black Silk Ground Coffee, Smooth Dark Roast Coffee, 22.6Ounce Canister",Ground Coffee
2202906554,"Maxwell House Iced Caramel Latte with Foam Instant Coffee Drink Mix, 5.82 oz, 6 Packets",Instant Coffee Drink Mix
763474983,"Keurig Famous Favorites Coffee Variety Pack, Single Serve K-Cup Pods, 24 Count",Coffee Variety Pack
383919597,"Folgers Toasty Hazelnut Artificially Flavored Coffee, Keurig K-Cups, 24 Count Box",Coffee
902215059,"Pop & Bottle Caramel Oat Milk Latte with Lion's Mane and Reishi, Organic, 8 fl oz",Oat Milk Latte
262003157,"Peet's Coffee Major Dickason's Blend Whole Bean Coffee, Premium Dark Roast Coffee Beans, 100% Arabica, 10.5 oz",Whole Bean Coffee
2469373994,"Chamberlain Coffee Vanilla Latte, 12 fl oz Can  (Shelf Stable)",Vanilla Latte
